images,class
fold_easy/images/id931_region0_patch_36314_97328.png,easy
fold_easy/images/id951_patch_12800_20992.png,easy
fold_easy/images/id2447_region0_patch_38362_58198.png,easy
fold_easy/images/id948_region0_patch_72194_91478.png,easy
fold_easy/images/id1900_patch_87040_15360.png,easy
fold_easy/images/id669_region0_patch_63904_87923.png,easy
fold_easy/images/id1469_patch_132096_5632.png,easy
fold_easy/images/id1935_region1_patch_41445_169096.png,easy
fold_easy/images/id1743_patch_61440_35328.png,easy
fold_easy/images/id1571_region0_patch_82386_131006.png,easy
fold_easy/images/id1600_patch_36864_25088.png,easy
fold_easy/images/id2889_patch_24576_9216.png,easy
fold_easy/images/id812_patch_22016_45568.png,easy
fold_easy/images/id303_patch_53760_44032.png,easy
fold_easy/images/id2571_patch_17920_27136.png,easy
fold_easy/images/id1919_patch_11776_10240.png,easy
fold_easy/images/id1676_region0_patch_50119_94067.png,easy
fold_easy/images/id440_patch_43520_7168.png,easy
fold_easy/images/id2807_patch_79360_12288.png,easy
fold_easy/images/id559_patch_29184_16384.png,easy
fold_easy/images/id1715_patch_10240_17920.png,easy
fold_easy/images/id1735_patch_23040_34304.png,easy
fold_easy/images/id156_region0_patch_46015_96627.png,easy
fold_easy/images/id1162_patch_7680_11264.png,easy
fold_easy/images/id212_patch_85504_16384.png,easy
fold_easy/images/id1439_patch_101376_34304.png,easy
fold_easy/images/id1824_patch_27648_38400.png,easy
fold_easy/images/id1400_region0_patch_43994_76933.png,easy
fold_easy/images/id2770_patch_32256_22528.png,easy
fold_easy/images/id957_region0_patch_77717_117429.png,easy
fold_easy/images/id1303_patch_13312_5632.png,easy
fold_easy/images/id1543_patch_26624_28672.png,easy
fold_easy/images/id815_patch_45056_19456.png,easy
fold_easy/images/id1330_patch_35840_35328.png,easy
fold_easy/images/id1278_patch_57344_30720.png,easy
fold_easy/images/id565_patch_23552_24576.png,easy
fold_easy/images/id1135_patch_58368_23040.png,easy
fold_easy/images/id1820_patch_75776_29696.png,easy
fold_easy/images/id1993_region0_patch_61363_97651.png,easy
fold_easy/images/id142_region0_patch_28607_95603.png,easy
fold_easy/images/id1326_region0_patch_32191_89857.png,easy
fold_easy/images/id429_region0_patch_55770_101728.png,easy
fold_easy/images/id1570_patch_16896_6144.png,easy
fold_easy/images/id133_region0_patch_47531_118832.png,easy
fold_easy/images/id735_patch_40448_37376.png,easy
fold_easy/images/id2406_patch_82944_10752.png,easy
fold_easy/images/id152_region0_patch_39367_100997.png,easy
fold_easy/images/id1287_region1_patch_51674_185327.png,easy
fold_easy/images/id1672_region0_patch_58330_88197.png,easy
fold_easy/images/id2489_patch_52224_29184.png,easy
fold_easy/images/id304_patch_9216_7168.png,easy
fold_easy/images/id1441_patch_18432_6144.png,easy
fold_easy/images/id472_patch_6656_5632.png,easy
fold_easy/images/id310_region0_patch_77197_47863.png,easy
fold_easy/images/id1102_patch_18944_12800.png,easy
fold_easy/images/id2633_patch_19456_14848.png,easy
fold_easy/images/id92_patch_9216_7168.png,easy
fold_easy/images/id1289_im_25_patch_512_1536.png,easy
fold_easy/images/id1673_patch_18432_6656.png,easy
fold_easy/images/id1029_region0_patch_50099_98163.png,easy
fold_easy/images/id252_patch_63488_22016.png,easy
fold_easy/images/id2915_patch_63488_15360.png,easy
fold_easy/images/id1689_patch_76288_22528.png,easy
fold_easy/images/id599_patch_16896_19968.png,easy
fold_easy/images/id1931_patch_9216_7680.png,easy
fold_easy/images/id714_patch_37376_34816.png,easy
fold_easy/images/id828_patch_10752_31744.png,easy
fold_easy/images/id1168_patch_17408_3072.png,easy
fold_easy/images/id1031_patch_12800_29696.png,easy
fold_easy/images/id1848_patch_34816_49152.png,easy
fold_easy/images/id1138_patch_89088_40448.png,easy
fold_easy/images/id1827_patch_16384_11264.png,easy
fold_easy/images/id775_region0_patch_39851_79408.png,easy
fold_easy/images/id355_patch_4096_7168.png,easy
fold_easy/images/id1465_patch_125952_22016.png,easy
fold_easy/images/id924_patch_107008_57856.png,easy
fold_easy/images/id1654_region0_patch_57818_76421.png,easy
fold_easy/images/id2224_patch_26112_46592.png,easy
fold_easy/images/id2268_patch_7168_15360.png,easy
fold_easy/images/id773_region0_patch_44506_98864.png,easy
fold_easy/images/id875_patch_52736_24576.png,easy
fold_easy/images/id1354_region0_patch_61375_67006.png,easy
fold_easy/images/id1189_region0_patch_47066_74885.png,easy
fold_easy/images/id2191_patch_10752_10240.png,easy
fold_easy/images/id1996_region1_patch_96171_161044.png,easy
fold_easy/images/id279_patch_7680_60928.png,easy
fold_easy/images/id888_patch_16384_19456.png,easy
fold_easy/images/id278_patch_29696_38912.png,easy
fold_easy/images/id984_region0_patch_39367_100997.png,easy
fold_easy/images/id455_patch_27648_25600.png,easy
fold_easy/images/id2206_region0_patch_62368_89971.png,easy
fold_easy/images/id1723_region0_patch_32973_66244.png,easy
fold_easy/images/id930_patch_2560_3072.png,easy
fold_easy/images/id1429_patch_46080_22016.png,easy
fold_easy/images/id2255_region1_patch_58105_67688.png,easy
fold_easy/images/id1879_patch_68608_41984.png,easy
fold_easy/images/id1034_patch_43008_18432.png,easy
fold_easy/images/id2524_patch_7680_12800.png,easy
fold_easy/images/id1607_patch_43520_9728.png,easy
fold_easy/images/id796_patch_22528_38400.png,easy
fold_easy/images/id1925_patch_41984_42496.png,easy
fold_easy/images/id1209_patch_8704_47616.png,easy
fold_easy/images/id2413_patch_13312_10240.png,easy
fold_easy/images/id2299_patch_21504_6656.png,easy
fold_easy/images/id1721_patch_12800_11776.png,easy
fold_easy/images/id1355_patch_18944_24064.png,easy
fold_easy/images/id183_patch_8704_8704.png,easy
fold_easy/images/id38_patch_17920_6144.png,easy
fold_easy/images/id1041_patch_38400_34816.png,easy
fold_easy/images/id26_region0_patch_52707_63946.png,easy
fold_easy/images/id2358_im_18_patch_1536_512.png,easy
fold_easy/images/id2856_patch_62464_15872.png,easy
fold_easy/images/id1609_region0_patch_68531_104790.png,easy
fold_easy/images/id2351_region0_patch_54187_108507.png,easy
fold_easy/images/id1928_region0_patch_68493_115466.png,easy
fold_easy/images/id236_patch_11264_3584.png,easy
fold_easy/images/id2801_region0_patch_37338_82992.png,easy
fold_easy/images/id2284_patch_29696_37888.png,easy
fold_easy/images/id2500_region2_patch_79275_183308.png,easy
fold_easy/images/id2586_patch_5632_9216.png,easy
fold_easy/images/id47_patch_17408_45568.png,easy
fold_easy/images/id1163_patch_4096_11264.png,easy
fold_easy/images/id2450_patch_55296_18944.png,easy
fold_easy/images/id2932_region0_patch_62899_86387.png,easy
fold_easy/images/id1611_patch_4096_17408.png,easy
fold_easy/images/id270_patch_10752_12288.png,easy
fold_easy/images/id1691_region0_patch_53743_82689.png,easy
fold_easy/images/id2634_region0_patch_34751_69889.png,easy
fold_easy/images/id2486_patch_20480_25088.png,easy
fold_easy/images/id1246_region0_patch_25023_70913.png,easy
fold_easy/images/id2343_patch_9728_53760.png,easy
fold_easy/images/id2702_patch_51712_24064.png,easy
fold_easy/images/id181_patch_22016_14336.png,easy
fold_easy/images/id2576_region1_patch_56188_51209.png,easy
fold_easy/images/id1850_patch_4608_13312.png,easy
fold_easy/images/id1374_im_7_patch_512_0.png,easy
fold_easy/images/id2376_patch_64512_35328.png,easy
fold_easy/images/id877_region1_patch_52698_161253.png,easy
fold_easy/images/id2950_patch_45056_52736.png,easy
fold_easy/images/id2330_patch_24576_7168.png,easy
fold_easy/images/id2175_patch_19456_52736.png,easy
fold_easy/images/id1254_patch_22528_38912.png,easy
fold_easy/images/id2639_region0_patch_48563_98163.png,easy
fold_easy/images/id2788_patch_12800_9728.png,easy
fold_easy/images/id2592_patch_7680_34304.png,easy
fold_easy/images/id1301_patch_16896_28160.png,easy
fold_easy/images/id2386_patch_27648_48128.png,easy
fold_easy/images/id870_region1_patch_54009_52328.png,easy
fold_easy/images/id338_patch_42496_5632.png,easy
fold_easy/images/id641_patch_105472_46592.png,easy
fold_easy/images/id2440_patch_9728_17408.png,easy
fold_easy/images/id558_patch_13312_3584.png,easy
fold_easy/images/id1039_patch_9216_21504.png,easy
fold_easy/images/id1592_patch_10752_7680.png,easy
fold_easy/images/id2753_patch_13824_13312.png,easy
fold_easy/images/id2936_patch_58880_51200.png,easy
fold_easy/images/id761_region0_patch_44006_81853.png,easy
fold_easy/images/id579_patch_13824_35840.png,easy
fold_easy/images/id2213_patch_49152_31744.png,easy
fold_easy/images/id39_region0_patch_47531_76336.png,easy
fold_easy/images/id42_patch_9216_9216.png,easy
fold_easy/images/id2337_region0_patch_38605_59076.png,easy
fold_easy/images/id1386_region0_patch_43463_76013.png,easy
fold_easy/images/id216_region0_patch_53210_80944.png,easy
fold_easy/images/id1962_region0_patch_56755_94579.png,easy
fold_easy/images/id2197_patch_44032_16384.png,easy
fold_easy/images/id2494_patch_10240_27136.png,easy
fold_easy/images/id1868_region0_patch_55751_94853.png,easy
fold_easy/images/id2196_patch_16896_8704.png,easy
fold_easy/images/id2222_patch_8704_42496.png,easy
fold_easy/images/id390_patch_20992_19968.png,easy
fold_easy/images/id106_patch_12288_17920.png,easy
fold_easy/images/id864_patch_6144_20992.png,easy
fold_easy/images/id1458_region0_patch_70406_86999.png,easy
fold_easy/images/id2369_patch_27648_70656.png,easy
fold_easy/images/id1218_patch_37376_35840.png,easy
fold_easy/images/id1942_region0_patch_49114_85637.png,easy
fold_easy/images/id1474_region1_patch_76214_150601.png,easy
fold_easy/images/id85_region0_patch_66483_93043.png,easy
fold_easy/images/id1113_region0_patch_41938_154796.png,easy
fold_easy/images/id1253_patch_11264_13824.png,easy
fold_easy/images/id2698_patch_11776_35328.png,easy
fold_easy/images/id1752_patch_83456_38912.png,easy
fold_easy/images/id788_region0_patch_58330_81133.png,easy
fold_easy/images/id2108_patch_16384_6144.png,easy
fold_easy/images/id1696_patch_13312_9216.png,easy
fold_easy/images/id1668_patch_9728_9216.png,easy
fold_easy/images/id1881_patch_74240_37888.png,easy
fold_easy/images/id640_patch_11776_39424.png,easy
fold_easy/images/id1112_patch_20480_32768.png,easy
fold_easy/images/id2334_region0_patch_50573_66285.png,easy
fold_easy/images/id2740_patch_28160_51712.png,easy
fold_easy/images/id2410_patch_27136_27136.png,easy
fold_easy/images/id1675_patch_32768_7168.png,easy
fold_easy/images/id2687_patch_37376_54272.png,easy
fold_easy/images/id1269_patch_33792_31744.png,easy
fold_easy/images/id1658_patch_17408_6144.png,easy
fold_easy/images/id584_patch_64000_44032.png,easy
fold_easy/images/id822_patch_2560_14336.png,easy
fold_easy/images/id2455_region0_patch_33754_41207.png,easy
fold_easy/images/id867_patch_6656_5632.png,easy
fold_easy/images/id1997_patch_5120_22016.png,easy
fold_easy/images/id2867_patch_3072_16896.png,easy
fold_easy/images/id1531_region0_patch_60359_90568.png,easy
fold_easy/images/id543_patch_68096_37376.png,easy
fold_easy/images/id2005_patch_15360_12800.png,easy
fold_easy/images/id53_region0_patch_60871_102856.png,easy
fold_easy/images/id2803_patch_60416_19968.png,easy
fold_easy/images/id949_patch_10752_5120.png,easy
fold_easy/images/id804_patch_43520_47616.png,easy
fold_easy/images/id1927_patch_11264_24576.png,easy
fold_easy/images/id1407_patch_22528_15872.png,easy
fold_easy/images/id1814_region0_patch_54669_77787.png,easy
fold_easy/images/id2384_patch_25088_27136.png,easy
fold_easy/images/id0_patch_101888_65536.png,easy
fold_easy/images/id2243_patch_37376_25088.png,easy
fold_easy/images/id137_patch_112640_23040.png,easy
fold_easy/images/id983_patch_30208_36864.png,easy
fold_easy/images/id1767_region0_patch_37338_51835.png,easy
fold_easy/images/id2588_patch_31744_23040.png,easy
fold_easy/images/id2183_patch_22016_14336.png,easy
fold_easy/images/id1561_patch_13312_32768.png,easy
fold_easy/images/id1164_patch_22016_30208.png,easy
fold_easy/images/id952_patch_15360_6656.png,easy
fold_easy/images/id1290_patch_14336_4096.png,easy
fold_easy/images/id1645_patch_48640_26112.png,easy
fold_easy/images/id1204_patch_11264_10240.png,easy
fold_easy/images/id2398_patch_56320_45568.png,easy
fold_easy/images/id2608_patch_63488_13312.png,easy
fold_easy/images/id794_patch_8192_27648.png,easy
fold_easy/images/id2789_region0_patch_53210_80944.png,easy
fold_easy/images/id915_region0_patch_46003_101235.png,easy
fold_easy/images/id1669_region0_patch_47027_96627.png,easy
fold_easy/images/id107_region0_patch_57741_65261.png,easy
fold_easy/images/id933_patch_16896_51712.png,easy
fold_easy/images/id1082_patch_73728_10240.png,easy
fold_easy/images/id2419_region0_patch_50080_110669.png,easy
fold_easy/images/id1527_region0_patch_19951_57278.png,easy
fold_easy/images/id1319_patch_51712_44544.png,easy
fold_easy/images/id2394_region0_patch_53722_76848.png,easy
fold_easy/images/id1214_patch_28672_6656.png,easy
fold_easy/images/id1559_region0_patch_33984_64598.png,easy
fold_easy/images/id1124_region0_patch_74202_97944.png,easy
fold_easy/images/id2414_patch_54784_39936.png,easy
fold_easy/images/id18_patch_11264_10240.png,easy
fold_easy/images/id2891_patch_5632_20480.png,easy
fold_easy/images/id21_patch_17920_15360.png,easy
fold_easy/images/id621_patch_7168_26112.png,easy
fold_easy/images/id1898_patch_12288_44544.png,easy
fold_easy/images/id486_patch_14336_3584.png,easy
fold_easy/images/id2353_patch_23552_19968.png,easy
fold_easy/images/id2852_patch_12800_37376.png,easy
fold_easy/images/id1295_patch_15360_9728.png,easy
fold_easy/images/id2531_region1_patch_42139_62565.png,easy
fold_easy/images/id1392_patch_17920_21504.png,easy
fold_easy/images/id2712_region0_patch_30674_95280.png,easy
fold_easy/images/id1117_region0_patch_57799_100723.png,easy
fold_easy/images/id546_patch_21504_57856.png,easy
fold_easy/images/id259_region1_patch_58842_129917.png,easy
fold_easy/images/id30_patch_107520_33792.png,easy
fold_easy/images/id811_region0_patch_59866_92208.png,easy
fold_easy/images/id2782_region0_patch_32742_80829.png,easy
fold_easy/images/id2176_region0_patch_42189_61124.png,easy
fold_easy/images/id1487_patch_9216_27136.png,easy
fold_easy/images/id2485_patch_16896_6144.png,easy
fold_easy/images/id2239_region0_patch_53645_102154.png,easy
fold_easy/images/id2759_patch_65536_32256.png,easy
fold_easy/images/id2105_patch_67584_28160.png,easy
fold_easy/images/id2918_patch_13312_4608.png,easy
fold_easy/images/id2104_region0_patch_55239_107170.png,easy
fold_easy/images/id1972_region0_patch_48544_77787.png,easy
fold_easy/images/id1345_region0_patch_76181_140375.png,easy
fold_easy/images/id2751_patch_55296_44544.png,easy
fold_easy/images/id1627_patch_24064_39424.png,easy
fold_easy/images/id925_patch_64000_7168.png,easy
fold_easy/images/id1736_patch_22016_36352.png,easy
fold_easy/images/id460_patch_5120_28672.png,easy
fold_easy/images/id423_region0_patch_51655_102562.png,easy
fold_easy/images/id1882_patch_43008_42496.png,easy
fold_easy/images/id917_region0_patch_66957_73691.png,easy
fold_easy/images/id1019_patch_19456_34304.png,easy
fold_easy/images/id1858_region0_patch_33727_64342.png,easy
fold_easy/images/id2864_patch_49152_13312.png,easy
fold_easy/images/id2308_region0_patch_83872_57705.png,easy
fold_easy/images/id2090_region0_patch_61556_29978.png,easy
fold_easy/images/id2367_patch_15872_16896.png,easy
fold_easy/images/id2833_patch_82944_31744.png,easy
fold_easy/images/id979_patch_47104_17920.png,easy
fold_easy/images/id2790_region0_patch_62387_71291.png,easy
fold_easy/images/id2707_patch_7680_12288.png,easy
fold_easy/images/id2763_region0_patch_55768_157008.png,easy
fold_easy/images/id2690_patch_10240_19968.png,easy
fold_easy/images/id554_patch_14848_19968.png,easy
fold_easy/images/id1428_patch_18944_8192.png,easy
fold_easy/images/id756_patch_13312_8704.png,easy
fold_easy/images/id892_region0_patch_63431_81779.png,easy
fold_easy/images/id2652_patch_21504_18432.png,easy
fold_easy/images/id1025_patch_5632_13312.png,easy
fold_easy/images/id2058_patch_21504_25600.png,easy
fold_easy/images/id744_patch_103936_31232.png,easy
fold_easy/images/id992_patch_2560_13312.png,easy
fold_easy/images/id838_region0_patch_31167_61697.png,easy
fold_easy/images/id2550_patch_8192_16896.png,easy
fold_easy/images/id1184_patch_24576_41984.png,easy
fold_easy/images/id275_patch_16896_4608.png,easy
fold_easy/images/id1190_region1_patch_77295_138621.png,easy
fold_easy/images/id1799_patch_32256_22528.png,easy
fold_easy/images/id1399_patch_24576_27136.png,easy
fold_easy/images/id1037_region0_patch_70311_97125.png,easy
fold_easy/images/id2289_patch_32256_13824.png,easy
fold_easy/images/id1583_patch_13312_20480.png,easy
fold_easy/images/id169_patch_4096_7680.png,easy
fold_easy/images/id634_patch_25088_23040.png,easy
fold_easy/images/id642_patch_42496_26624.png,easy
fold_easy/images/id1727_region0_patch_71623_100296.png,easy
fold_easy/images/id209_patch_24576_16896.png,easy
fold_easy/images/id240_region0_patch_82879_112717.png,easy
fold_easy/images/id1313_region0_patch_54707_107872.png,easy
fold_easy/images/id1087_patch_10752_35840.png,easy
fold_easy/images/id551_patch_58368_11264.png,easy
fold_easy/images/id1195_patch_53248_30720.png,easy
fold_easy/images/id218_patch_39424_47104.png,easy
fold_easy/images/id1812_patch_79360_14848.png,easy
fold_easy/images/id1342_patch_53760_7168.png,easy
fold_easy/images/id1764_patch_4096_6656.png,easy
fold_easy/images/id2223_patch_122880_49152.png,easy
fold_easy/images/id2118_patch_7168_14336.png,easy
fold_easy/images/id1298_region0_patch_51861_106819.png,easy
fold_easy/images/id1555_patch_25600_15360.png,easy
fold_easy/images/id2764_patch_53760_29184.png,easy
fold_easy/images/id89_patch_15872_9216.png,easy
fold_easy/images/id1978_region0_patch_35775_52585.png,easy
fold_easy/images/id2504_region0_patch_58823_88301.png,easy
fold_easy/images/id316_region0_patch_63176_108971.png,easy
fold_easy/images/id2171_region0_patch_61363_89459.png,easy
fold_easy/images/id553_region0_patch_61363_110963.png,easy
fold_easy/images/id2819_patch_45056_41984.png,easy
fold_easy/images/id1485_patch_64512_20480.png,easy
fold_easy/images/id1272_patch_14848_4608.png,easy
fold_easy/images/id281_patch_108032_15872.png,easy
fold_easy/images/id2726_patch_13824_15360.png,easy
fold_easy/images/id1853_region0_patch_59076_42485.png,easy
fold_easy/images/id1178_region0_patch_72077_103690.png,easy
fold_easy/images/id2737_patch_23552_12800.png,easy
fold_easy/images/id1302_region0_patch_72687_49513.png,easy
fold_easy/images/id1880_patch_28672_6656.png,easy
fold_easy/images/id502_patch_4608_9728.png,easy
fold_easy/images/id897_patch_82944_6144.png,easy
fold_easy/images/id1266_patch_64000_41984.png,easy
fold_easy/images/id2650_patch_40448_44032.png,easy
fold_easy/images/id1550_region0_patch_38835_84016.png,easy
fold_easy/images/id2133_patch_50688_35840.png,easy
fold_easy/images/id807_region2_patch_39620_142228.png,easy
fold_easy/images/id2426_region0_patch_44506_81560.png,easy
fold_easy/images/id659_region0_patch_46554_82669.png,easy
fold_easy/images/id1383_region0_patch_60262_99168.png,easy
fold_easy/images/id2845_patch_61952_25600.png,easy
fold_easy/images/id1791_patch_13312_10240.png,easy
fold_easy/images/id1304_region0_patch_81813_126133.png,easy
fold_easy/images/id1662_patch_23040_23552.png,easy
fold_easy/images/id2943_patch_10752_2048.png,easy
fold_easy/images/id2039_region0_patch_55181_69869.png,easy
fold_easy/images/id146_patch_52224_28672.png,easy
fold_easy/images/id1586_patch_46592_34816.png,easy
fold_easy/images/id1241_region0_patch_58311_104819.png,easy
fold_easy/images/id487_patch_19968_14848.png,easy
fold_easy/images/id2055_patch_2048_11264.png,easy
fold_easy/images/id1828_patch_23552_11776.png,easy
fold_easy/images/id2103_region0_patch_66010_77360.png,easy
fold_easy/images/id2028_region0_patch_44506_98864.png,easy
fold_easy/images/id2360_im_55_patch_0_2048.png,easy
fold_easy/images/id643_region0_patch_37338_87088.png,easy
fold_easy/images/id2241_patch_24064_39424.png,easy
fold_easy/images/id1499_patch_17408_15360.png,easy
fold_easy/images/id801_patch_10752_26112.png,easy
fold_easy/images/id1238_patch_9216_9216.png,easy
fold_easy/images/id1808_patch_9728_15360.png,easy
fold_easy/images/id379_region0_patch_45491_84528.png,easy
fold_easy/images/id2378_patch_5120_13312.png,easy
fold_easy/images/id2865_patch_11776_9216.png,easy
fold_easy/images/id2166_patch_35328_25600.png,easy
fold_easy/images/id2441_region0_patch_42498_99158.png,easy
fold_easy/images/id704_patch_30208_13312.png,easy
fold_easy/images/id1544_region0_patch_47027_67006.png,easy
fold_easy/images/id112_region0_patch_48563_79408.png,easy
fold_easy/images/id238_patch_33280_20992.png,easy
fold_easy/images/id2009_patch_32768_50688.png,easy
fold_easy/images/id164_patch_16384_26112.png,easy
fold_easy/images/id2668_patch_44544_5632.png,easy
fold_easy/images/id2186_patch_45568_5120.png,easy
fold_easy/images/id2935_patch_22528_14848.png,easy
fold_easy/images/id2518_region0_patch_67507_70590.png,easy
fold_easy/images/id594_patch_21504_25600.png,easy
fold_easy/images/id753_region0_patch_44506_81560.png,easy
fold_easy/images/id2137_region0_patch_44749_63172.png,easy
fold_easy/images/id391_patch_66048_9216.png,easy
fold_easy/images/id2266_region0_patch_41938_154796.png,easy
fold_easy/images/id433_region3_patch_81745_136208.png,easy
fold_easy/images/id282_region0_patch_44459_73264.png,easy
fold_easy/images/id936_patch_78336_40448.png,easy
fold_easy/images/id2615_patch_54784_23040.png,easy
fold_easy/images/id29_patch_33280_50688.png,easy
fold_easy/images/id1589_patch_3584_2560.png,easy
fold_easy/images/id2080_region0_patch_59827_86064.png,easy
fold_easy/images/id1849_patch_7680_11776.png,easy
fold_easy/images/id1505_patch_100352_10752.png,easy
fold_easy/images/id840_patch_52736_45056.png,easy
fold_easy/images/id158_region0_patch_56803_63434.png,easy
fold_easy/images/id1647_patch_66048_18944.png,easy
fold_easy/images/id903_patch_33280_15360.png,easy
fold_easy/images/id2791_patch_11264_33792.png,easy
fold_easy/images/id2011_patch_27136_17920.png,easy
fold_easy/images/id792_patch_55296_18944.png,easy
fold_easy/images/id1463_patch_7680_16896.png,easy
fold_easy/images/id1109_patch_138752_16384.png,easy
fold_easy/images/id1950_patch_84992_27648.png,easy
fold_easy/images/id935_region0_patch_37831_77549.png,easy
fold_easy/images/id692_patch_13824_12288.png,easy
fold_easy/images/id2467_patch_7168_8704.png,easy
fold_easy/images/id1963_patch_69632_18944.png,easy
fold_easy/images/id1478_im_30_patch_1536_1024.png,easy
fold_easy/images/id1838_region0_patch_55693_61677.png,easy
fold_easy/images/id1430_patch_16384_16384.png,easy
fold_easy/images/id1899_patch_28160_24576.png,easy
fold_easy/images/id1722_region1_patch_62387_118861.png,easy
fold_easy/images/id2359_patch_130048_12288.png,easy
fold_easy/images/id1888_patch_19968_9216.png,easy
fold_easy/images/id190_region0_patch_50119_87277.png,easy
fold_easy/images/id846_patch_10752_44032.png,easy
fold_easy/images/id989_patch_62464_33792.png,easy
fold_easy/images/id2620_region0_patch_32258_63526.png,easy
fold_easy/images/id1382_patch_39936_15872.png,easy
fold_easy/images/id192_patch_8704_4608.png,easy
fold_easy/images/id1310_region0_patch_64939_84016.png,easy
fold_easy/images/id1648_patch_109056_12800.png,easy
fold_easy/images/id1525_region0_patch_50099_98675.png,easy
fold_easy/images/id1795_patch_31744_25600.png,easy
fold_easy/images/id2109_region0_patch_60906_126024.png,easy
fold_easy/images/id454_patch_24064_33792.png,easy
fold_easy/images/id1371_patch_8192_66048.png,easy
fold_easy/images/id2761_patch_62976_55808.png,easy
fold_easy/images/id437_region0_patch_66031_69158.png,easy
fold_easy/images/id1147_patch_122368_50688.png,easy
fold_easy/images/id322_patch_72192_16384.png,easy
fold_easy/images/id1546_patch_13824_10752.png,easy
fold_easy/images/id1517_patch_48640_28160.png,easy
fold_easy/images/id912_patch_21504_23040.png,easy
fold_easy/images/id1427_region0_patch_50888_95147.png,easy
fold_easy/images/id1741_patch_39424_38400.png,easy
fold_easy/images/id2027_patch_15360_36864.png,easy
fold_easy/images/id2879_patch_12800_12288.png,easy
fold_easy/images/id1143_patch_23040_34304.png,easy
fold_easy/images/id1398_patch_37376_8704.png,easy
fold_easy/images/id168_patch_28672_13312.png,easy
fold_easy/images/id226_patch_9728_21504.png,easy
fold_easy/images/id1040_patch_21504_24064.png,easy
fold_easy/images/id2760_region0_patch_56322_86358.png,easy
fold_easy/images/id2561_region0_patch_58784_92531.png,easy
fold_easy/images/id1224_patch_132608_30720.png,easy
fold_easy/images/id2257_im_62_patch_512_0.png,easy
fold_easy/images/id1493_patch_14336_10752.png,easy
fold_easy/images/id33_region0_patch_51655_60758.png,easy
fold_easy/images/id295_patch_11776_17920.png,easy
fold_easy/images/id1660_patch_74240_6144.png,easy
fold_easy/images/id1187_patch_40448_26624.png,easy
fold_easy/images/id1986_patch_90624_4608.png,easy
fold_easy/images/id1988_patch_6656_15360.png,easy
fold_easy/images/id2776_region0_patch_54195_108403.png,easy
fold_easy/images/id1693_patch_5632_7168.png,easy
fold_easy/images/id221_patch_4608_4608.png,easy
fold_easy/images/id597_patch_66048_17920.png,easy
fold_easy/images/id395_patch_22016_24576.png,easy
fold_easy/images/id1863_region1_patch_64474_123365.png,easy
fold_easy/images/id2695_patch_27136_29184.png,easy
fold_easy/images/id564_patch_31744_28160.png,easy
fold_easy/images/id1308_patch_8192_38912.png,easy
fold_easy/images/id2873_patch_8704_26112.png,easy
fold_easy/images/id509_patch_65536_32256.png,easy
fold_easy/images/id656_patch_25088_31232.png,easy
fold_easy/images/id2277_region1_patch_49647_149885.png,easy
fold_easy/images/id351_patch_62464_15872.png,easy
fold_easy/images/id977_region0_patch_41919_95574.png,easy
fold_easy/images/id747_patch_11264_29184.png,easy
fold_easy/images/id2718_patch_12800_14848.png,easy
fold_easy/images/id1118_patch_54272_34816.png,easy
fold_easy/images/id1380_region0_patch_57094_86999.png,easy
fold_easy/images/id1914_patch_22016_14336.png,easy
fold_easy/images/id453_patch_58368_49664.png,easy
fold_easy/images/id2464_patch_30208_34816.png,easy
fold_easy/images/id2193_patch_27648_25600.png,easy
fold_easy/images/id1923_region0_patch_53743_89961.png,easy
fold_easy/images/id248_region0_patch_56070_85463.png,easy
fold_easy/images/id349_region0_patch_51683_71626.png,easy
fold_easy/images/id1921_region2_patch_46110_54237.png,easy
fold_easy/images/id1892_patch_46592_15872.png,easy
fold_easy/images/id2488_region0_patch_50631_90995.png,easy
fold_easy/images/id1507_patch_83968_29184.png,easy
fold_easy/images/id378_patch_19968_9216.png,easy
fold_easy/images/id1987_patch_48640_18944.png,easy
fold_easy/images/id1894_patch_17408_23040.png,easy
fold_easy/images/id1999_patch_44032_31744.png,easy
fold_easy/images/id690_region0_patch_29167_58302.png,easy
fold_easy/images/id2755_patch_16384_22528.png,easy
fold_easy/images/id1747_region0_patch_44979_98656.png,easy
fold_easy/images/id10_patch_6144_39936.png,easy
fold_easy/images/id223_patch_103936_18432.png,easy
fold_easy/images/id1547_region0_patch_70059_84613.png,easy
fold_easy/images/id124_patch_11776_3072.png,easy
fold_easy/images/id1822_patch_85504_30208.png,easy
fold_easy/images/id1975_patch_19456_5120.png,easy
fold_easy/images/id2148_patch_63488_47616.png,easy
fold_easy/images/id1671_patch_7680_11776.png,easy
fold_easy/images/id1948_patch_9216_6144.png,easy
fold_easy/images/id332_patch_71680_39424.png,easy
fold_easy/images/id528_patch_24576_32256.png,easy
fold_easy/images/id1288_patch_12800_16384.png,easy
fold_easy/images/id1247_patch_7168_17920.png,easy
fold_easy/images/id291_region0_patch_80831_58899.png,easy
fold_easy/images/id1766_patch_9216_3584.png,easy
fold_easy/images/id1350_patch_7680_10752.png,easy
fold_easy/images/id367_patch_10752_44032.png,easy
fold_easy/images/id61_patch_6656_11264.png,easy
fold_easy/images/id1617_patch_20992_74240.png,easy
fold_easy/images/id1462_region0_patch_68058_62104.png,easy
fold_easy/images/id157_patch_15872_8704.png,easy
fold_easy/images/id1256_patch_26624_44544.png,easy
